Transient Name,Epoch,Peak Flux,RMS Flux,redshift,dt,Luminosity (erg/s/Hz),RA,Dec,Unique FITS Part
ZTF20aahpwym,VLASS1.1v2,0.239,0.103,0.055,-822.52,7.936316908248181e+27,16:21:46.28,+50:43:40.0,T23t17/VLASS1.1.ql.T23t17.J162146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahpwym,VLASS2.1,0.198,0.116,0.055,207.48,8.937987974337759e+27,16:21:46.28,+50:43:40.0,T23t17/VLASS2.1.ql.T23t17.J162146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahpwym,VLASS3.1,0.305,0.109,0.055,1134.48,8.398626631058756e+27,16:21:46.28,+50:43:40.0,T23t17/VLASS3.1.ql.T23t17.J162146+503000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahpxzz,VLASS1.2v2,0.413,0.122,0.0528,-299.44,8.636371909201754e+27,14:23:32.01,+17:26:58.4,T15t20/VLASS1.2.ql.T15t20.J142527+173000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahpxzz,VLASS2.2,0.362,0.128,0.0528,629.56,9.061111511293644e+27,14:23:32.01,+17:26:58.4,T15t20/VLASS2.2.ql.T15t20.J142527+173000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqabk,VLASS1.2v2,0.531,0.177,0.0733,-306.44,2.484984469671108e+28,13:42:43.74,+00:45:59.3,T11t21/VLASS1.2.ql.T11t21.J134200+003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqabk,VLASS2.2,0.508,0.155,0.0733,669.56,2.1761163434972983e+28,13:42:43.74,+00:45:59.3,T11t21/VLASS2.2.ql.T11t21.J134200+003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqbib,VLASS1.2v2,0.477,0.217,0.0555,-318.44,1.7037620211974275e+28,15:00:55.77,+08:34:48.7,T13t23/VLASS1.2.ql.T13t23.J150212+083000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqbib,VLASS2.2,0.365,0.141,0.0555,674.56,1.1070527418840428e+28,15:00:55.77,+08:34:48.7,T13t23/VLASS2.2.ql.T13t23.J150212+083000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqcup,VLASS1.1v2,0.225,0.099,0.1,-824.52,2.681857349562718e+28,16:07:20.15,+37:01:30.5,T20t21/VLASS1.1.ql.T20t21.J160730+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqcup,VLASS2.1,0.395,0.149,0.1,243.48,4.036330758432777e+28,16:07:20.15,+37:01:30.5,T20t21/VLASS2.1.ql.T20t21.J160730+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahqcup,VLASS3.1,0.219,0.113,0.1,1136.48,3.0611099040463345e+28,16:07:20.15,+37:01:30.5,T20t21/VLASS3.1.ql.T20t21.J160730+373000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahtjat,VLASS1.1v2,0.268,0.108,0.06,-829.12,9.97334787499436e+27,02:08:29.07,+11:14:05.5,T13t04/VLASS1.1.ql.T13t04.J021011+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahtjat,VLASS2.1,0.432,0.114,0.06,237.88,1.0527422756938494e+28,02:08:29.07,+11:14:05.5,T13t04/VLASS2.1.ql.T13t04.J021011+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahtjat,VLASS3.1,0.318,0.141,0.06,1113.88,1.3020759725687085e+28,02:08:29.07,+11:14:05.5,T13t04/VLASS3.1.ql.T13t04.J021011+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahtral,VLASS1.2v2,0.635,0.178,0.09,-217.14,3.853996472239205e+28,03:12:56.76,-11:37:43.5,T08t05/VLASS1.2.ql.T08t05.J031438-113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahtral,VLASS2.2,0.396,0.155,0.09,750.86,3.3560081640285217e+28,03:12:56.76,-11:37:43.5,T08t05/VLASS2.2.ql.T08t05.J031438-113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahzyep,VLASS1.2v2,0.327,0.153,0.1,-279.44,4.144688631142382e+28,11:39:29.72,+23:56:01.2,T16t16/VLASS1.2.ql.T16t16.J113853+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahzyep,VLASS2.2,0.369,0.127,0.1,677.56,3.4403624585299506e+28,11:39:29.72,+23:56:01.2,T16t16/VLASS2.2.ql.T16t16.J113853+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahzyml,VLASS1.1v2,0.516,0.148,0.08,-725.29,2.4978711625110604e+28,10:05:05.98,-12:07:35.7,T07t16/VLASS1.1.ql.T07t16.J100608-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahzyml,VLASS2.1,0.194,0.118,0.08,236.71,1.9915459268669264e+28,10:05:05.98,-12:07:35.7,T07t16/VLASS2.1.ql.T07t16.J100608-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aahzyml,VLASS3.1,0.259,0.127,0.08,1144.71,2.143443497560166e+28,10:05:05.98,-12:07:35.7,T07t16/VLASS3.1.ql.T07t16.J100608-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiaaoi,VLASS1.1v2,0.39,0.121,0.1375,-845.29,6.504289030666647e+28,09:49:10.29,+11:08:22.9,T13t15/VLASS1.1.ql.T13t15.J095033+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiaaoi,VLASS2.1,0.237,0.127,0.1375,239.71,6.826815759460034e+28,09:49:10.29,+11:08:22.9,T13t15/VLASS2.1.ql.T13t15.J095033+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiaaoi,VLASS3.1,0.388,0.142,0.1375,1095.71,7.633132581443502e+28,09:49:10.29,+11:08:22.9,T13t15/VLASS3.1.ql.T13t15.J095033+113000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiawlj,VLASS1.1v2,0.388,0.135,0.0367,-706.32,4.511659431198205e+27,11:34:06.13,-09:01:18.3,T08t18/VLASS1.1.ql.T08t18.J113410-093000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiawlj,VLASS2.1,0.568,0.183,0.0367,303.68,6.115805006735345e+27,11:34:06.13,-09:01:18.3,T08t18/VLASS2.1.ql.T08t18.J113410-093000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiawlj,VLASS3.1,0.424,0.171,0.0367,1148.68,5.71476861285106e+27,11:34:06.13,-09:01:18.3,T08t18/VLASS3.1.ql.T08t18.J113410-093000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaichor,VLASS1.2v2,0.379,0.118,0.14,-263.3,6.596423956065561e+28,09:27:40.45,+35:31:48.2,T19t12/VLASS1.2.ql.T19t12.J092930+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaichor,VLASS2.2,0.35,0.127,0.14,644.7,7.099541037460391e+28,09:27:40.45,+35:31:48.2,T19t12/VLASS2.2.ql.T19t12.J092930+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaideho,VLASS1.1v2,0.616,0.184,0.093,-731.52,4.271072963194004e+28,11:59:17.70,-00:25:55.0,T10t18/VLASS1.1.ql.T10t18.J120000-003000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaideho,VLASS2.1,0.414,0.167,0.093,221.48,3.876462961159775e+28,11:59:17.70,-00:25:55.0,T10t18/VLASS2.1.ql.T10t18.J120000-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaideho,VLASS3.1,0.302,0.13,0.093,1147.48,3.017605897908807e+28,11:59:17.70,-00:25:55.0,T10t18/VLASS3.1.ql.T10t18.J120000-003000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaidnyk,VLASS1.2v2,0.3,0.153,0.07,-254.42,1.9500805181672843e+28,11:53:13.83,-07:42:32.1,T09t18/VLASS1.2.ql.T09t18.J115415-073000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaidnyk,VLASS2.2,0.361,0.146,0.07,615.58,1.8608611480550555e+28,11:53:13.83,-07:42:32.1,T09t18/VLASS2.2.ql.T09t18.J115415-073000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifkyj,VLASS1.1v2,0.561,0.2,0.0732,-752.51,2.7998504678751514e+28,11:59:58.25,+04:55:18.4,T12t18/VLASS1.1.ql.T12t18.J115802+043000.10.2048.v2.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifkyj,VLASS2.1,0.678,0.267,0.0732,177.49,3.737800374613327e+28,11:59:58.25,+04:55:18.4,T12t18/VLASS2.1.ql.T12t18.J115802+043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifkyj,VLASS3.1,0.474,0.165,0.0732,1114.49,2.309876635997e+28,11:59:58.25,+04:55:18.4,T12t18/VLASS3.1.ql.T12t18.J115802+043000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifsri,VLASS1.1v2,0.226,0.11,0.07,-754.52,1.4020186731921654e+28,14:09:20.17,-12:28:06.9,T07t22/VLASS1.1.ql.T07t22.J141013-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifsri,VLASS2.1,0.49,0.179,0.07,,2.2814667500127053e+28,14:09:20.17,-12:28:06.9,T07t22/VLASS2.1.ql.T07t22.J141013-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifsri,VLASS3.1,0.38,0.161,0.07,1144.48,2.05204551258126e+28,14:09:20.17,-12:28:06.9,T07t22/VLASS3.1.ql.T07t22.J141013-123000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyab,VLASS1.2v2,0.842,0.134,0.055,-264.53,1.032491714276948e+28,17:13:21.72,+43:54:06.4,T21t18/VLASS1.2.ql.T21t18.J171340+433000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyab,VLASS2.2,0.773,0.174,0.055,621.47,1.3406981961506638e+28,17:13:21.72,+43:54:06.4,T21t18/VLASS2.2.ql.T21t18.J171340+433000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyfx,VLASS1.1v2,0.362,0.113,0.05997,-856.54,1.0424205612747929e+28,16:52:01.48,+23:32:22.7,T16t23/VLASS1.1.ql.T16t23.J165353+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyfx,VLASS2.1,0.398,0.153,0.05997,194.46,1.4114189900446312e+28,16:52:01.48,+23:32:22.7,T16t23/VLASS2.1.ql.T16t23.J165353+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyfx,VLASS3.1,0.44,0.108,0.05997,1091.46,9.96295757678563e+27,16:52:01.48,+23:32:22.7,T16t23/VLASS3.1.ql.T16t23.J165353+233000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyrs,VLASS1.1v2,2.123,0.236,0.03386,-791.54,6.685928739326293e+27,17:01:32.67,+27:56:33.9,T17t23/VLASS1.1.ql.T17t23.J170340+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyrs,VLASS2.1,2.376,0.325,0.03386,224.46,9.20731711983494e+27,17:01:32.67,+27:56:33.9,T17t23/VLASS2.1.ql.T17t23.J170340+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyrs,VLASS3.1,2.235,0.347,0.03386,1113.46,9.830581663331456e+27,17:01:32.67,+27:56:33.9,T17t23/VLASS3.1.ql.T17t23.J170340+273000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyvz,VLASS1.2v2,0.266,0.119,0.06,-298.54,1.098915182522527e+28,16:46:59.96,+15:35:06.9,T14t26/VLASS1.2.ql.T14t26.J164612+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaifyvz,VLASS2.2,0.227,0.11,0.06,615.46,1.0158039502309072e+28,16:46:59.96,+15:35:06.9,T14t26/VLASS2.2.ql.T14t26.J164612+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiihky,VLASS1.2v2,0.332,0.139,0.075,-306.1,2.047834184085329e+28,00:51:20.97,+25:00:16.6,T17t02/VLASS1.2.ql.T17t02.J005137+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaiihky,VLASS2.2,0.234,0.109,0.075,684.9,1.605855583203603e+28,00:51:20.97,+25:00:16.6,T17t02/VLASS2.2.ql.T17t02.J005137+253000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aairvsi,VLASS1.2v2,0.349,0.132,0.07,-235.2,1.6824224078305982e+28,07:13:48.94,+35:50:11.0,T19t10/VLASS1.2.ql.T19t10.J071426+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aairvsi,VLASS2.2,0.276,0.11,0.07,689.8,1.4020186731921654e+28,07:13:48.94,+35:50:11.0,T19t10/VLASS2.2.ql.T19t10.J071426+353000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivego,VLASS1.1v2,0.3,0.127,0.09,-830.16,2.74976152794595e+28,02:02:26.41,+10:57:59.7,T13t04/VLASS1.1.ql.T13t04.J020201+103000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivego,VLASS2.1,0.445,0.149,0.09,236.84,3.226098170582257e+28,02:02:26.41,+10:57:59.7,T13t04/VLASS2.1.ql.T13t04.J020201+103000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivego,VLASS3.1,0.242,0.112,0.09,1112.84,2.424986544330287e+28,02:02:26.41,+10:57:59.7,T13t04/VLASS3.1.ql.T13t04.J020201+103000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivjce,VLASS1.1v2,0.378,0.139,0.035,-753.12,4.214518675713007e+27,02:55:47.83,+15:06:01.2,T14t05/VLASS1.1.ql.T14t05.J025429+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivjce,VLASS2.1,0.333,0.125,0.035,187.88,3.790034780317452e+27,02:55:47.83,+15:06:01.2,T14t05/VLASS2.1.ql.T14t05.J025429+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivjce,VLASS3.1,0.222,0.09,0.035,1099.88,2.7288250418285654e+27,02:55:47.83,+15:06:01.2,T14t05/VLASS3.1.ql.T14t05.J025429+153000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivvwa,VLASS1.1v2,0.409,0.145,0.1,-705.21,3.927972885723172e+28,05:42:27.91,-21:16:39.1,T05t09/VLASS1.1.ql.T05t09.J054333-213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivvwa,VLASS2.1,0.382,0.143,0.1,280.79,3.8737939493683696e+28,05:42:27.91,-21:16:39.1,T05t09/VLASS2.1.ql.T05t09.J054333-213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aaivvwa,VLASS3.1,0.444,0.183,0.1,1235.79,4.957372676464418e+28,05:42:27.91,-21:16:39.1,T05t09/VLASS3.1.ql.T05t09.J054333-213000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajbsxt,VLASS1.2v2,0.388,0.158,0.07,-246.3,2.013808639676019e+28,10:12:29.98,+41:46:41.7,T21t11/VLASS1.2.ql.T21t11.J101315+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajbsxt,VLASS2.2,0.315,0.129,0.07,621.7,1.6441855349253576e+28,10:12:29.98,+41:46:41.7,T21t11/VLASS2.2.ql.T21t11.J101315+413000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajjxwc,VLASS1.1v2,0.323,0.108,0.04,-810.21,4.308141947124909e+27,08:41:12.75,+68:42:25.3,T27t06/VLASS1.1.ql.T27t06.J083722+683000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajjxwc,VLASS2.1,0.351,0.133,0.04,242.79,5.305397027477897e+27,08:41:12.75,+68:42:25.3,T27t06/VLASS2.1.ql.T27t06.J083722+683000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajjxwc,VLASS3.1,0.301,0.128,0.04,1121.79,5.105946011407299e+27,08:41:12.75,+68:42:25.3,T27t06/VLASS3.1.ql.T27t06.J083722+683000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajvcwd,VLASS1.2v2,0.395,0.11,0.0664,-259.51,1.2552374024983628e+28,12:24:41.83,-03:21:13.0,T10t19/VLASS1.2.ql.T10t19.J122602-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
ZTF20aajvcwd,VLASS2.2,0.413,0.11,0.0664,634.49,1.2552374024983628e+28,12:24:41.83,-03:21:13.0,T10t19/VLASS2.2.ql.T10t19.J122602-033000.10.2048.v1.I.iter1.image.pbcor.tt0.subim.fits
